,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,roi
1727,77,2016-08-12,Hell or High Water,12000000,27007844,37584304,tt2582782,Hell or High Water,Hell or High Water,2016,102.0,"['Action', 'Crime', 'Drama']",7.6,176469,3.1320253333333334
1728,79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012,93.0,"['Documentary', 'Music']",5.9,13034,2.7250365833333334
1729,80,2014-12-12,Top Five,12000000,25317379,26001741,tt2784678,Top Five,Top Five,2014,102.0,"['Comedy', 'Romance']",6.4,24744,2.16681175
1730,83,1979-06-15,Prophecy,12000000,22673340,22673340,tt3952226,Prophecy,Yokokuhan,2015,119.0,['Mystery'],6.5,501,1.889445
1731,83,1979-06-15,Prophecy,12000000,22673340,22673340,tt4819134,Prophecy,Prophecy,2015,92.0,['Drama'],5.8,9,1.889445
1732,84,2015-01-30,Project Almanac,12000000,22348241,32909437,tt2436386,Project Almanac,Project Almanac,2015,106.0,"['Drama', 'Mystery', 'Sci-Fi']",6.4,71500,2.7424530833333334
1733,85,2010-05-14,Just Wright,12000000,21540363,21867665,tt1407061,Just Wright,Just Wright,2010,100.0,"['Comedy', 'Romance', 'Sport']",5.9,12466,1.8223054166666666
1734,91,2013-11-15,Nebraska,12000000,17654912,24761360,tt1821549,Nebraska,Nebraska,2013,115.0,"['Adventure', 'Comedy', 'Drama']",7.7,105304,2.0634466666666667
1735,94,2011-12-09,Young Adult,12000000,16311571,22750356,tt1625346,Young Adult,Young Adult,2011,94.0,"['Comedy', 'Drama']",6.3,74071,1.895863
1736,95,2013-11-01,About Time,12000000,15323921,89309178,tt2194499,About Time,About Time,2013,123.0,"['Comedy', 'Drama', 'Fantasy']",7.8,263136,7.4424315
1737,96,2018-12-14,If Beale Street Could Talk,12000000,14915773,19859167,tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018,119.0,"['Drama', 'Romance']",7.2,25512,1.6549305833333334
1738,97,2017-07-14,Wish Upon,12000000,14301505,23477345,tt5322012,Wish Upon,Wish Upon,2017,90.0,"['Drama', 'Fantasy', 'Horror']",5.0,14962,1.9564454166666667
1739,7,2017-10-13,Marshall,12000000,10051659,10116816,tt5301662,Marshall,Marshall,2017,118.0,"['Biography', 'Crime', 'Drama']",7.2,14419,0.843068
1740,9,2012-09-14,Arbitrage,12000000,7919574,35830713,tt1764183,Arbitrage,Arbitrage,2012,107.0,"['Drama', 'Thriller']",6.6,46774,2.98589275
1741,11,2000-05-12,Screwed,12000000,6982680,6982680,tt1727816,Screwed,Screwed,2011,110.0,"['Crime', 'Drama']",5.7,1900,0.58189
1742,11,2000-05-12,Screwed,12000000,6982680,6982680,tt1956618,Screwed,Screwed,2013,96.0,"['Comedy', 'Romance']",4.4,300,0.58189
1743,11,2000-05-12,Screwed,12000000,6982680,6982680,tt6577814,Screwed,Pihalla,2017,100.0,"['Comedy', 'Drama', 'Romance']",6.3,716,0.58189
1744,13,1993-09-03,Fortress,12000000,6730578,46730578,tt2607640,Fortress,Pevnost,2012,70.0,"['Documentary', 'Drama', 'News']",7.0,31,3.8942148333333333
1745,14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,tt1566501,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,2012,145.0,"['Drama', 'History', 'War']",6.6,4202,0.83552125
1746,27,1999-03-19,Ravenous,12000000,2062406,2062406,tt6243140,Ravenous,Les affamés,2017,104.0,"['Drama', 'Horror', 'Sci-Fi']",5.9,5970,0.17186716666666665
1747,29,2013-03-01,Stoker,12000000,1703125,12034913,tt1682180,Stoker,Stoker,2013,99.0,"['Drama', 'Thriller']",6.8,97393,1.0029094166666668
1748,32,2011-03-11,Kill the Irishman,12000000,1188194,1188194,tt1416801,Kill the Irishman,Kill the Irishman,2011,106.0,"['Biography', 'Crime', 'Drama']",7.1,41504,0.09901616666666667
1749,34,2012-04-20,Darling Companion,12000000,793352,1200346,tt1730687,Darling Companion,Darling Companion,2012,103.0,"['Comedy', 'Drama', 'Romance']",5.1,3085,0.10002883333333333
1750,36,2001-07-20,Brother,12000000,450594,450594,tt1588358,Brother,Hermano,2010,97.0,"['Drama', 'Family', 'Sport']",7.4,2381,0.0375495
1751,36,2001-07-20,Brother,12000000,450594,450594,tt2903186,Brother,Broer,2016,115.0,"['Comedy', 'Drama', 'Thriller']",5.9,452,0.0375495
1752,46,2015-10-09,Trash,12000000,17484,6553186,tt1846800,Trash,Trash,2010,,['Action'],7.2,8,0.5460988333333333
1753,46,2015-10-09,Trash,12000000,17484,6553186,tt1921149,Trash,Trash,2014,114.0,"['Adventure', 'Crime', 'Drama']",7.2,18690,0.5460988333333333
1754,47,2011-08-19,5 Days of War,12000000,17479,87793,tt1486193,5 Days of War,5 Days of War,2011,113.0,"['Action', 'Drama', 'War']",5.6,13089,0.007316083333333333
1755,48,2015-11-11,10 Days in a Madhouse,12000000,14616,14616,tt3453052,10 Days in a Madhouse,10 Days in a Madhouse,2015,111.0,['Drama'],6.7,1114,0.001218
1756,52,2010-02-10,Triangle,12000000,0,1594955,tt2319426,Triangle,Triangle,2012,,['Drama'],6.9,10,0.13291291666666666
1757,54,2014-10-03,Drive Hard,12000000,0,0,tt2968804,Drive Hard,Drive Hard,2014,92.0,"['Action', 'Comedy', 'Crime']",4.4,3907,0.0
1758,57,2016-09-23,The Dressmaker,11900000,2022115,24041617,tt2910904,The Dressmaker,The Dressmaker,2015,119.0,"['Comedy', 'Drama']",7.1,46833,2.020303949579832
1759,60,2015-11-20,Carol,11800000,12711491,42843521,tt2402927,Carol,Carol,2015,118.0,"['Drama', 'Romance']",7.2,100680,3.6308068644067797
1760,62,2016-01-22,Dirty Grandpa,11500000,35593113,105078449,tt1860213,Dirty Grandpa,Dirty Grandpa,2016,102.0,['Comedy'],5.9,101393,9.137256434782609
1761,68,2010-12-10,The Fighter,11000000,93617009,129262388,tt0964517,The Fighter,The Fighter,2010,116.0,"['Biography', 'Drama', 'Sport']",7.8,316539,11.751126181818181
1762,73,2014-08-22,If I Stay,11000000,50474843,78356170,tt1355630,If I Stay,If I Stay,2014,107.0,"['Drama', 'Fantasy', 'Music']",6.8,107625,7.1232881818181815
1763,79,2015-11-04,Brooklyn,11000000,38322743,62076141,tt2381111,Brooklyn,Brooklyn,2015,117.0,"['Drama', 'Romance']",7.5,117021,5.643285545454545
1764,79,2015-11-04,Brooklyn,11000000,38322743,62076141,tt3184798,Brooklyn,Brooklyn,2014,83.0,"['Drama', 'Music', 'Musical']",6.4,51,5.643285545454545
1765,81,2015-04-01,Woman in Gold,11000000,33307793,58586407,tt2404425,Woman in Gold,Woman in Gold,2015,109.0,"['Biography', 'Drama', 'History']",7.3,48501,5.326037
1766,83,2017-12-08,"I, Tonya",11000000,30014534,53797409,tt5580036,"I, Tonya","I, Tonya",2017,120.0,"['Biography', 'Comedy', 'Drama']",7.5,141668,4.890673545454545
1767,90,2013-01-11,Quartet,11000000,18388357,56178935,tt1441951,Quartet,Quartet,2012,94.0,"['Comedy', 'Drama']",6.8,17979,5.107175909090909
1768,94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,"['Drama', 'Music']",7.5,123759,2.9948406363636364
1769,95,2002-04-12,Frailty,11000000,13110448,19947280,tt2316649,Frailty,Frailty,2012,,['Drama'],9.0,13,1.8133890909090908
1770,98,2013-05-10,Peeples,11000000,9177065,9307166,tt1699755,Peeples,Peeples,2013,95.0,"['Comedy', 'Romance']",5.3,4452,0.846106
1771,100,2016-07-06,Sultan,11000000,5599781,72989781,tt2650286,Sultan,Sultan,2012,,"['Drama', 'Romance']",4.5,56,6.6354346363636365
1772,100,2016-07-06,Sultan,11000000,5599781,72989781,tt4832640,Sultan,Sultan,2016,170.0,"['Action', 'Drama', 'Sport']",7.1,33371,6.6354346363636365
1773,2,2003-09-26,The Gospel of John,11000000,4068087,4234355,tt3454828,The Gospel of John,The Gospel of John,2014,160.0,['Drama'],7.8,563,0.3849413636363636
1774,11,2011-08-26,Brighton Rock,11000000,229653,229653,tt1233192,Brighton Rock,Brighton Rock,2010,111.0,"['Crime', 'Drama', 'Thriller']",5.7,5784,0.020877545454545454
1775,14,2012-05-04,LOL,11000000,0,10431506,tt1592873,LOL,LOL,2012,97.0,"['Comedy', 'Drama', 'Romance']",4.4,51424,0.9483187272727273
1776,15,2016-02-05,Misconduct,11000000,0,2352511,tt3658772,Misconduct,Misconduct,2016,106.0,"['Crime', 'Drama', 'Mystery']",5.3,13550,0.21386463636363637
1777,16,2019-12-31,Eli,11000000,0,0,tt4786638,Eli,Eli,2015,154.0,['Comedy'],4.7,96,0.0
1778,23,1999-06-18,An Ideal Husband,10700000,18542974,31341183,tt8653640,An Ideal Husband,An Ideal Husband,2018,,['Comedy'],8.3,13,2.929082523364486
1779,24,2004-12-25,Darkness,10600000,22163442,34409206,tt3961040,Darkness,Igra u tami,2015,,['Drama'],5.2,194,3.2461515094339624
1780,25,2013-12-06,The Last Days on Mars,10600000,24084,261364,tt1709143,The Last Days on Mars,The Last Days on Mars,2013,98.0,"['Adventure', 'Horror', 'Sci-Fi']",5.5,33137,0.02465698113207547
1781,33,1983-02-18,Lovesick,10100000,10143618,10143618,tt2075241,Lovesick,Lian ai kong huang zheng,2011,90.0,"['Comedy', 'Fantasy', 'Romance']",5.0,126,1.0043186138613862
1782,33,1983-02-18,Lovesick,10100000,10143618,10143618,tt2404299,Lovesick,Lovesick,2014,85.0,"['Comedy', 'Romance']",5.2,2540,1.0043186138613862
1783,33,1983-02-18,Lovesick,10100000,10143618,10143618,tt4996022,Lovesick,Lovesick,2016,93.0,"['Drama', 'Romance']",4.7,192,1.0043186138613862
1784,34,2010-04-30,Housefull,10100000,1183658,18726300,tt1573072,Housefull,Housefull,2010,144.0,['Comedy'],5.5,11089,1.854089108910891
1785,34,2010-04-30,Housefull,10100000,1183658,18726300,tt4991978,Housefull,Housefull,2013,,['Family'],3.9,8,1.854089108910891
1786,42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,tt4094724,The Purge: Election Year,The Purge: Election Year,2016,108.0,"['Action', 'Horror', 'Sci-Fi']",6.0,80254,11.8514727
1787,43,2018-05-18,Book Club,10000000,68566296,91113683,tt4727712,Book Club,Book Club,2015,72.0,['Documentary'],6.6,9,9.1113683
1788,43,2018-05-18,Book Club,10000000,68566296,91113683,tt6857166,Book Club,Book Club,2018,104.0,"['Comedy', 'Drama', 'Romance']",6.1,18728,9.1113683
1789,45,2018-01-05,Insidious: The Last Key,10000000,67745330,167885588,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"['Horror', 'Mystery', 'Thriller']",5.7,42154,16.7885588
1790,53,2017-11-03,Lady Bird,10000000,48958273,78610769,tt4925292,Lady Bird,Lady Bird,2017,94.0,"['Comedy', 'Drama']",7.4,177677,7.8610769
1791,55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,2011,124.0,"['Comedy', 'Drama', 'Romance']",7.3,85811,13.463978
1792,56,2018-06-08,Hereditary,10000000,44069456,70133905,tt7784604,Hereditary,Hereditary,2018,127.0,"['Drama', 'Horror', 'Mystery']",7.3,151571,7.0133905
1793,57,2018-03-16,"Love, Simon",10000000,40826341,65520633,tt5164432,"Love, Simon","Love, Simon",2018,110.0,"['Comedy', 'Drama', 'Romance']",7.6,81575,6.5520633
1794,61,2017-10-27,Jigsaw,10000000,38052832,102445196,tt3348730,Jigsaw,Jigsaw,2017,92.0,"['Crime', 'Horror', 'Mystery']",5.8,57184,10.2445196
1795,68,2016-01-22,The Boy,10000000,35819556,68220952,tt2443822,The Boy,The Boy,2015,105.0,"['Drama', 'Horror', 'Thriller']",5.4,4251,6.8220952
1796,68,2016-01-22,The Boy,10000000,35819556,68220952,tt3882082,The Boy,The Boy,2016,97.0,"['Horror', 'Mystery', 'Thriller']",6.0,68957,6.8220952
1797,69,1985-10-04,Commando,10000000,35073978,35073978,tt2658126,Commando,Commando,2013,124.0,"['Action', 'Thriller']",6.1,3839,3.5073978
1798,70,2017-05-19,"Everything, Everything",10000000,34121140,61603136,tt5001718,"Everything, Everything","Everything, Everything",2017,96.0,"['Drama', 'Romance']",6.4,26811,6.1603136
1799,71,2010-09-17,Devil,10000000,33679655,63354114,tt1314655,Devil,Devil,2010,80.0,"['Horror', 'Mystery', 'Thriller']",6.2,122080,6.3354114
1800,73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,2015,122.0,"['Comedy', 'Drama']",6.6,28931,9.0384306
1801,75,2017-04-28,How to Be a Latin Lover,10000000,32149404,62556228,tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017,115.0,"['Comedy', 'Drama']",5.9,11747,6.2556228
1802,78,2003-12-19,Calendar Girls,10000000,31011616,93074616,tt4897908,Calendar Girls,Calendar Girls,2015,131.0,['Drama'],4.2,724,9.3074616
1803,80,2018-08-10,Slender Man,10000000,30564825,51723644,tt5690360,Slender Man,Slender Man,2018,93.0,"['Horror', 'Mystery', 'Thriller']",3.2,19650,5.1723644
1804,80,2018-08-10,Slender Man,10000000,30564825,51723644,tt5897302,Slender Man,Slender Man,2013,52.0,"['Adventure', 'Comedy', 'Horror']",5.9,32,5.1723644
1805,85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,tt1389139,When the Bough Breaks,When the Bough Breaks,2016,107.0,"['Crime', 'Drama', 'Horror']",5.1,4729,3.0768449
1806,85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,tt6814096,When the Bough Breaks,When the Bough Breaks,2017,93.0,,6.1,8,3.0768449
1807,91,2015-08-21,Sinister 2,10000000,27740955,54104225,tt2752772,Sinister 2,Sinister 2,2015,97.0,"['Horror', 'Mystery', 'Thriller']",5.3,41782,5.4104225
1808,92,2016-01-08,The Forest,10000000,26594261,40749230,tt1488602,The Forest,The Forest,2011,98.0,"['Horror', 'Thriller']",3.5,135,4.074923
1809,92,2016-01-08,The Forest,10000000,26594261,40749230,tt3387542,The Forest,The Forest,2016,93.0,"['Horror', 'Mystery', 'Thriller']",4.8,36423,4.074923
1810,92,2016-01-08,The Forest,10000000,26594261,40749230,tt3592218,The Forest,Pãdurea,2014,72.0,"['Documentary', 'History']",7.1,19,4.074923
1811,92,2016-01-08,The Forest,10000000,26594261,40749230,tt4982356,The Forest,The Forest,2016,109.0,"['Drama', 'Fantasy', 'Horror']",6.5,222,4.074923
1812,96,2012-08-17,Sparkle,10000000,24397469,24660323,tt1876451,Sparkle,Sparkle,2012,116.0,"['Drama', 'Music']",5.7,5643,2.4660323
1813,97,2016-10-14,Kevin Hart: What Now?,10000000,23591043,23591043,tt4669186,Kevin Hart: What Now?,Kevin Hart: What Now?,2016,96.0,"['Comedy', 'Documentary']",5.9,8134,2.3591043
1814,98,2013-04-26,Mud,10000000,21590086,31556959,tt1935179,Mud,Mud,2012,130.0,['Drama'],7.4,156786,3.1556959
1815,98,2013-04-26,Mud,10000000,21590086,31556959,tt2514592,Mud,Fango,2012,105.0,['Drama'],6.5,41,3.1556959
1816,99,2010-11-12,Skyline,10000000,21416355,68264973,tt1564585,Skyline,Skyline,2010,92.0,"['Action', 'Sci-Fi', 'Thriller']",4.4,83710,6.8264973
1817,100,2017-12-01,The Disaster Artist,10000000,21120616,28717667,tt3521126,The Disaster Artist,The Disaster Artist,2017,104.0,"['Biography', 'Comedy', 'Drama']",7.4,111737,2.8717667
1818,1,2016-09-16,Blair Witch,10000000,20777061,38985577,tt1540011,Blair Witch,Blair Witch,2016,89.0,"['Horror', 'Mystery', 'Thriller']",5.0,36867,3.8985577
1819,3,2001-02-02,Valentine,10000000,20384136,20384136,tt5305352,Valentine,Valentine,2017,,['Action'],4.5,205,2.0384136
1820,7,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000,18297124,77959374,tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,88.0,"['Horror', 'Mystery', 'Thriller']",4.6,22361,7.7959374
1821,14,2005-06-17,The Perfect Man,10000000,16535005,19535005,tt1881085,The Perfect Man,The Perfect Man,2011,90.0,"['Drama', 'Romance']",6.2,25,1.9535005
1822,14,2005-06-17,The Perfect Man,10000000,16535005,19535005,tt4610754,The Perfect Man,The Perfect Man,2015,92.0,['Romance'],5.2,6,1.9535005
1823,17,2016-10-07,The Birth of a Nation,10000000,15861566,16891011,tt4196450,The Birth of a Nation,The Birth of a Nation,2016,120.0,"['Biography', 'Drama', 'History']",6.4,18442,1.6891011
1824,78,1915-02-08,The Birth of a Nation,110000,10000000,11000000,tt4196450,The Birth of a Nation,The Birth of a Nation,2016,120.0,"['Biography', 'Drama', 'History']",6.4,18442,100.0
1825,22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,tt1655420,My Week with Marilyn,My Week with Marilyn,2011,99.0,"['Biography', 'Drama']",7.0,79337,3.4240572
1826,23,2014-12-25,Big Eyes,10000000,14482031,27317872,tt1126590,Big Eyes,Big Eyes,2014,106.0,"['Biography', 'Crime', 'Drama']",7.0,77447,2.7317872
1827,23,2014-12-25,Big Eyes,10000000,14482031,27317872,tt4317898,Big Eyes,Big Eyes,2014,,['Documentary'],7.2,43,2.7317872
1828,28,2000-12-19,The Gift,10000000,12008642,44567606,tt1494821,The Gift,The Gift,2010,,['Drama'],7.8,12,4.4567606
1829,28,2000-12-19,The Gift,10000000,12008642,44567606,tt1644694,The Gift,The Gift,2010,,"['Animation', 'Drama']",5.9,7,4.4567606
1830,28,2000-12-19,The Gift,10000000,12008642,44567606,tt1993416,The Gift,The Gift,2011,,['Drama'],7.2,17,4.4567606
1831,28,2000-12-19,The Gift,10000000,12008642,44567606,tt3474788,The Gift,An Bronntanas,2014,113.0,"['Action', 'Drama', 'Thriller']",7.5,489,4.4567606
1832,28,2000-12-19,The Gift,10000000,12008642,44567606,tt4178092,The Gift,The Gift,2015,108.0,"['Drama', 'Mystery', 'Thriller']",7.1,123834,4.4567606
1833,28,2000-12-19,The Gift,10000000,12008642,44567606,tt4420962,The Gift,The Gift,2017,82.0,['Drama'],6.0,17,4.4567606
1834,28,2000-12-19,The Gift,10000000,12008642,44567606,tt6354904,The Gift,The Gift,2016,56.0,['Documentary'],6.2,6,4.4567606
1835,28,2000-12-19,The Gift,10000000,12008642,44567606,tt8474974,The Gift,The Gift,2018,118.0,['Drama'],8.0,34,4.4567606
1836,63,2015-08-07,The Gift,5000000,43787265,58978477,tt1494821,The Gift,The Gift,2010,,['Drama'],7.8,12,11.7956954
1837,63,2015-08-07,The Gift,5000000,43787265,58978477,tt1644694,The Gift,The Gift,2010,,"['Animation', 'Drama']",5.9,7,11.7956954
1838,63,2015-08-07,The Gift,5000000,43787265,58978477,tt1993416,The Gift,The Gift,2011,,['Drama'],7.2,17,11.7956954
1839,63,2015-08-07,The Gift,5000000,43787265,58978477,tt3474788,The Gift,An Bronntanas,2014,113.0,"['Action', 'Drama', 'Thriller']",7.5,489,11.7956954
1840,63,2015-08-07,The Gift,5000000,43787265,58978477,tt4178092,The Gift,The Gift,2015,108.0,"['Drama', 'Mystery', 'Thriller']",7.1,123834,11.7956954
1841,63,2015-08-07,The Gift,5000000,43787265,58978477,tt4420962,The Gift,The Gift,2017,82.0,['Drama'],6.0,17,11.7956954
1842,63,2015-08-07,The Gift,5000000,43787265,58978477,tt6354904,The Gift,The Gift,2016,56.0,['Documentary'],6.2,6,11.7956954
1843,63,2015-08-07,The Gift,5000000,43787265,58978477,tt8474974,The Gift,The Gift,2018,118.0,['Drama'],8.0,34,11.7956954
1844,33,1999-07-23,Drop Dead Gorgeous,10000000,10571408,10571408,tt4543578,Drop Dead Gorgeous,Linda de Morrer,2015,100.0,['Comedy'],4.8,239,1.0571408
1845,34,2019-04-05,The Best of Enemies,10000000,10205616,10205616,tt4807408,The Best of Enemies,The Best of Enemies,2019,133.0,"['Biography', 'Drama', 'History']",6.8,1162,1.0205616
1846,39,2013-01-25,Movie 43,10000000,8840453,31164747,tt1333125,Movie 43,Movie 43,2013,94.0,['Comedy'],4.3,92980,3.1164747
1847,40,2018-10-19,Can You Ever Forgive Me?,10000000,8803865,11752387,tt4595882,Can You Ever Forgive Me?,Can You Ever Forgive Me?,2018,106.0,"['Biography', 'Comedy', 'Crime']",7.2,29473,1.1752387
1848,42,2010-05-21,MacGruber,10000000,8525600,8629895,tt1470023,MacGruber,MacGruber,2010,90.0,"['Action', 'Comedy', 'Romance']",5.5,39782,0.8629895
1849,44,2014-03-14,Bad Words,10000000,7779614,7843145,tt2170299,Bad Words,Bad Words,2013,89.0,"['Comedy', 'Drama']",6.7,44061,0.7843145
1850,45,2015-03-27,While We're Young,10000000,7582065,17503828,tt1791682,While We're Young,While We're Young,2014,97.0,"['Comedy', 'Drama', 'Mystery']",6.3,41327,1.7503828
1851,47,2001-10-24,Bones,10000000,7316658,8378853,tt1447480,Bones,Bones,2010,88.0,['Drama'],6.6,347,0.8378853
1852,48,2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,11766959,tt1307068,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,101.0,"['Adventure', 'Comedy', 'Drama']",6.7,102047,1.1766959
1853,50,2016-11-11,Shut In,10000000,6900335,11360665,tt2582500,Shut In,Shut In,2016,91.0,"['Drama', 'Mystery', 'Thriller']",4.7,11030,1.1360665
1854,51,2011-02-11,Cedar Rapids,10000000,6861102,7862131,tt1477837,Cedar Rapids,Cedar Rapids,2011,87.0,['Comedy'],6.3,34759,0.7862131
1855,52,2012-11-30,The Collection,10000000,6810754,8890094,tt1748227,The Collection,The Collection,2012,82.0,"['Action', 'Horror', 'Thriller']",6.1,42256,0.8890094
1856,59,2015-03-20,Danny Collins,10000000,5637066,8465845,tt1772288,Danny Collins,Danny Collins,2015,106.0,"['Biography', 'Comedy', 'Drama']",7.0,27435,0.8465845
1857,61,2000-04-05,Black and White,10000000,5241315,5241315,tt1636833,Black and White,Siyah Beyaz,2010,90.0,['Drama'],6.2,843,0.5241315
1858,63,2001-10-26,On the Line,10000000,4365455,4690802,tt1922678,On the Line,On the Line,2011,68.0,['Documentary'],8.7,25,0.4690802
1859,63,2001-10-26,On the Line,10000000,4365455,4690802,tt2076875,On the Line,La llamada,2013,76.0,"['Comedy', 'Drama']",6.3,29,0.4690802
